frequency_hz,gain_db
891250900.0,10.957331691103612
912010800.0,11.021504721208546
933254300.0,11.086388760279537
954992600.0,11.151894505802174
977237200.0,11.217958740339869
1000000000.0,11.28456568682046
1023293000.0,11.351633539409551
1047129000.0,11.419082554774093
1071519000.0,11.486876601864475
1096478000.0,11.554951847884823
1122018000.0,11.623229175065182
1148154000.0,11.691667246507427
1174898000.0,11.760184154622664
1202264000.0,11.828711718037283
1230269000.0,11.897187481646005
1258925000.0,11.965550639869145
1288250000.0,12.033713472789433
1318257000.0,12.101634356891429
1348963000.0,12.16925406448605
1380384000.0,12.236475858482414
1412538000.0,12.30325368732123
1445440000.0,12.36954249483407
1479108000.0,12.435255087536955
1513561000.0,12.500337451787297
1548817000.0,12.564755717581091
1584893000.0,12.628422107269978
1621810000.0,12.691291959786106
1659587000.0,12.753324151753624
1698244000.0,12.81446144123331
1737801000.0,12.874670233018339
1778279000.0,12.933880474693328
1819701000.0,12.992064898540844
1862087000.0,13.049196985045608
1905461000.0,13.10523525723492
1949845000.0,13.160120542106682
1995262000.0,13.213852501792323
2041738000.0,13.266394572494814
2089296000.0,13.317712018672168
2137962000.0,13.367789520105124
2187762000.0,13.416593909974978
2238721000.0,13.464130014197783
2290868000.0,13.51034740504798
2344229000.0,13.555269486078618
2398833000.0,13.598882400452169
2454709000.0,13.641136415706711
2511886000.0,13.682071886292471
2570396000.0,13.721656207179167
2630268000.0,13.759892103083315
2691535000.0,13.796781491584113
2754229000.0,13.832307897383675
2818383000.0,13.866488855376861
2884032000.0,13.899341166788568
2951209000.0,13.930827721074108
3019952000.0,13.960997732861735
3090295000.0,13.989829650165454
3162278000.0,14.017318150310912
3235937000.0,14.043508748899951
3311311000.0,14.068376585357234
3388442000.0,14.0919303471348
3467369000.0,14.114194720749367
3548134000.0,14.135176102667035
3630781000.0,14.154879883839467
3715352000.0,14.173310533170993
3801894000.0,14.190471581661004
3890451000.0,14.206365736936279
3981072000.0,14.221028562520633
4073803000.0,14.234444143869878
4168694000.0,14.24662954767929
4265795000.0,14.257567566487399
4365158000.0,14.267290484849477
4466836000.0,14.275796400943669
4570882000.0,14.28308281799265
4677351000.0,14.28916319404136
4786301000.0,14.294033672145389
4897788000.0,14.29768986652733
5011872000.0,14.30012680147989
5128614000.0,14.301354790353049
5248075000.0,14.30138417358142
5370318000.0,14.300174856273005
5495409000.0,14.297767486514319
5623413000.0,14.294120185612083
5754399000.0,14.289240278282795
5888437000.0,14.283131837350329
6025596000.0,14.275767273152818
6165950000.0,14.267132266809323
6309573000.0,14.257244743801976
6456542000.0,14.246072201913794
6606934000.0,14.23361224417987
6760830000.0,14.219828523739755
6918310000.0,14.204731928768597
7079458000.0,14.188296827190124
7244360000.0,14.170513275457747
7413102000.0,14.151336724151252
7585776000.0,14.130781841503223
7762471000.0,14.10881378984222
7943282000.0,14.085410168475443
8128305000.0,14.060545119159066
8317638000.0,14.03422140568994
8511380000.0,14.006389312672908
8709636000.0,13.977043371175576
8912509000.0,13.946157450959083
9120108000.0,13.913701588385754
9332543000.0,13.879656860015608
9549926000.0,13.844012978974549
9772372000.0,13.806726856990812
10000000000.0,13.767780518375625
